time,temperature_2m_C,relative_humidity_2m_pct,dew_point_2m_C,apparent_temperature_C,precipitation_mm,rain_mm,snowfall_cm,snow_depth_m,soil_temperature_0_to_7cm_C,soil_temperature_7_to_28cm_C,soil_temperature_28_to_100cm_C,soil_temperature_100_to_255cm_C,soil_moisture_0_to_7cm_m3pm3,soil_moisture_7_to_28cm_m3pm3,soil_moisture_28_to_100cm_m3pm3,soil_moisture_100_to_255cm_m3pm3,vapour_pressure_deficit_kPa,et0_fao_evapotranspiration_mm,cloud_cover_high_pct,cloud_cover_mid_pct,cloud_cover_low_pct,cloud_cover_pct,surface_pressure_hPa,pressure_msl_hPa,weather_code_wmo code,wind_speed_10m_kmph,wind_speed_100m_kmph,wind_direction_10m_deg,wind_gusts_10m_kmph,wind_direction_100m_deg,total_column_integrated_water_vapour_kgpm2,wet_bulb_temperature_2m_C,boundary_layer_height_m,is_day_,sunshine_duration_s,shortwave_radiation_Wpm2,diffuse_radiation_Wpm2,global_tilted_irradiance_Wpm2,shortwave_radiation_instant_Wpm2,diffuse_radiation_instant_Wpm2,terrestrial_radiation_instant_Wpm2,direct_normal_irradiance_instant_Wpm2,direct_radiation_instant_Wpm2,terrestrial_radiation_Wpm2,direct_normal_irradiance_Wpm2,direct_radiation_Wpm2
2020-01-01T00:00,4.2,77,0.5,-0.4,0,0,0,0,4.1,4.8,6,11,0.411,0.415,0.416,0.388,0.19,0.02,0,53,8,54,997.9,1004.2,2,17.4,29.1,276,27.4,278,10,2.1,635,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01T01:00,3,74,-1.2,-1.9,0,0,0,0,3.7,4.7,6,11,0.41,0.414,0.416,0.388,0.2,0.02,0,4,0,4,998.2,1004.5,0,17.7,31.1,274,29.2,276,9.6,0.7,670,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01T02:00,1.8,76,-1.9,-3,0,0,0,0,3.2,4.7,6,11,0.41,0.414,0.416,0.388,0.16,0.02,0,0,0,0,998.1,1004.4,0,16.6,31,270,29.2,273,9.1,-0.2,705,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01T03:00,1.3,79,-1.9,-3.5,0,0,0,0,2.8,4.6,6,11,0.409,0.414,0.416,0.388,0.14,0.01,0,0,0,0,998.5,1004.9,0,16.6,30.6,269,27.7,273,8.6,-0.5,775,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01T04:00,1,77,-2.6,-4.3,0,0,0,0,2.4,4.4,6,11,0.409,0.414,0.416,0.388,0.15,0.02,11,0,0,11,998.8,1005.2,0,18.7,33.1,269,31.7,272,8.5,-1,790,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01T05:00,0.6,76,-3.1,-4.5,0,0,0,0,2.2,4.3,6,11,0.409,0.413,0.416,0.388,0.15,0.02,71,0,0,71,998.8,1005.2,2,17.3,31.4,265,31.3,267,8.3,-1.3,710,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01T06:00,0.7,70,-4.2,-4.6,0,0,0,0,2,4.2,6,11,0.408,0.413,0.415,0.388,0.19,0.03,90,0,0,90,999,1005.4,3,17.7,31,268,29.9,270,7.7,-1.7,690,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01T07:00,0.4,65,-5.4,-4.9,0,0,0,0,1.9,4.1,6,11,0.408,0.413,0.415,0.388,0.22,0.03,37,0,0,37,999.5,1005.9,1,16.9,29.9,268,29.9,271,7.3,-2.3,445,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01T08:00,1.3,71,-3.3,-3.4,0,0,0,0,4.5,4.1,6,11,0.41,0.415,0.417,0.388,0.19,0.02,0,97,63,0,1000.2,1006.6,0,14.2,26,261,28.8,265,6.9,-1.1,445,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01T09:00,1.7,63,-4.5,-3.2,0,0,0,0,3.8,4.1,6,11,0.41,0.414,0.416,0.389,0.25,0.04,0,81,52,84,1000.6,1007,3,15.3,24.9,261,24.5,266,6.3,-1.2,495,1,0,9,7,9,20.9,16.2,134.6,27,4.6,58.1,23.8,2
2020-01-01T10:00,2.6,54,-5.9,-2.8,0,0,0,0,3.7,4.1,6,11,0.409,0.414,0.416,0.389,0.34,0.07,0,31,51,53,1001.4,1007.7,2,17.2,25.7,260,28.1,264,6.1,-1.1,905,1,0,72,62,72,101.6,87.5,338.5,83.1,14.1,240,58.9,10
2020-01-01T11:00,3.3,48,-6.8,-3.3,0,0,0,0,4.1,4.2,6,11,0.408,0.414,0.416,0.389,0.41,0.12,0,11,50,51,1002,1008.3,2,24.8,34.2,269,42.1,271,6.3,-0.8,1585,1,3600,249,93,249,292.6,109.3,494.9,615.6,183.3,421.2,523.9,156
2020-01-01T12:00,4,42,-7.9,-3.2,0,0,0,0,4.7,4.2,6,11,0.407,0.413,0.416,0.389,0.47,0.16,0,10,50,51,1001.6,1007.9,2,28.2,38.3,281,49.7,282,7.2,-0.6,1670,1,3600,372,73,372,401.7,78.8,592.9,831.7,322.9,549.1,770.2,299
2020-01-01T13:00,4.1,41,-7.9,-2.9,0,0,0,0,5,4.3,6,11,0.407,0.413,0.416,0.389,0.48,0.15,0,90,100,100,1000.9,1007.2,3,26.8,36.5,282,49.7,283,7.3,-0.6,1735,1,3600,310,133,310,315.5,135.4,626.1,414.3,180.2,615.1,407.1,177
2020-01-01T14:00,4.1,41,-7.8,-2.8,0,0,0,0,5.2,4.4,6,11,0.406,0.412,0.416,0.389,0.48,0.14,0,30,72,73,1000.4,1006.7,2,26.1,35.6,285,47.2,286,6.5,-0.5,1705,1,1376.03,231,185,231,222.5,178.2,592,102,44.3,614.6,105.9,46
2020-01-01T15:00,4.2,41,-7.9,-2.5,0,0,0,0,5.2,4.5,6,11,0.405,0.412,0.416,0.389,0.49,0.13,0,77,98,98,1000.7,1007,3,25.3,34.5,281,45,281,6,-0.5,1725,1,1918.76,199,151,199,179.1,135.9,493,111.6,43.2,547.8,124,48
2020-01-01T16:00,3.8,44,-7.4,-2.6,0,0,0,0,5,4.6,6,11,0.405,0.412,0.416,0.389,0.45,0.11,0,70,99,99,1001.3,1007.6,3,23.4,34.1,280,43.2,281,5.8,-0.6,1675,1,0,121,106,121,97,85,336,40.6,12,419,50.6,15
2020-01-01T17:00,3.5,46,-7.2,-2.4,0,0,0,0,4.7,4.6,6,11,0.404,0.411,0.416,0.389,0.43,0.09,0,52,84,84,1002.1,1008.4,3,19.8,30.7,272,39.6,275,5.7,-0.8,1470,1,168.12,66,55,66,36.6,30.5,131.4,36.4,6.1,237.2,65.6,11
2020-01-01T18:00,2.9,47,-7.3,-2.8,0,0,0,0,4.2,4.6,6,11,0.404,0.411,0.416,0.389,0.4,0.07,0,37,75,76,1003,1009.3,2,18,30.2,267,33.1,271,6,-1.2,1010,0,0,10,8,10,0,0,0,0,0,56.5,24.1,2
2020-01-01T19:00,1.8,51,-7.1,-3.9,0,0,0,0,3.6,4.6,6,11,0.404,0.41,0.416,0.389,0.34,0.05,0,12,58,58,1003.8,1010.2,2,18.5,32.8,263,31,267,6.2,-1.8,495,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01T20:00,0.8,59,-6.3,-4.7,0,0,0,0,4.4,4.2,6,11,0.402,0.409,0.415,0.389,0.27,0.04,0,1,10,7,1005.4,1011.8,0,17.8,31.8,262,31,265,6.1,-2.3,360,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01T21:00,0.4,62,-6,-4.7,0,0,0,0,3.4,4.2,6,10.9,0.402,0.409,0.415,0.389,0.24,0.03,0,0,3,3,1005.7,1012.1,0,15.5,28.9,258,29.5,265,6,-2.5,320,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01T22:00,-0.2,66,-5.9,-5.1,0,0,0,0,2.7,4.2,6,10.9,0.402,0.408,0.415,0.389,0.21,0.02,0,0,2,2,1006.2,1012.6,0,13.4,27.4,262,25.9,269,5.9,-2.8,280,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01T23:00,-0.7,67,-6.1,-5.3,0,0,0,0,2.1,4.1,6,10.9,0.402,0.408,0.415,0.389,0.19,0.02,0,0,2,2,1006.3,1012.8,0,11.5,26,266,22.3,276,5.5,-3.2,235,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02T00:00,-1.5,73,-5.8,-5.6,0,0,0,0,1.5,4,6,10.9,0.401,0.408,0.415,0.389,0.15,0.01,0,0,1,1,1006.5,1013,0,8.8,22,258,19.1,271,5.1,-3.6,190,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02T01:00,-1.9,77,-5.4,-6.1,0,0,0,0,1,3.8,6,10.9,0.401,0.408,0.415,0.389,0.12,0.01,0,0,0,0,1006.6,1013.1,0,9.2,22.7,249,15.5,260,5,-3.7,180,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02T02:00,-2.3,81,-5.1,-6.3,0,0,0,0,0.6,3.6,6,10.9,0.401,0.407,0.414,0.389,0.1,0,0,0,0,0,1006.8,1013.3,0,8.6,21.8,248,15.5,257,5,-3.8,170,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02T03:00,-2.3,81,-5.1,-6.6,0,0,0,0,0.5,3.5,6,10.9,0.401,0.407,0.414,0.389,0.1,0,46,0,0,46,1007.1,1013.6,1,10.2,24.2,247,17.3,252,5.2,-3.8,170,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02T04:00,-2.4,82,-5.1,-6.5,0,0,0,0,0.5,3.3,5.9,10.9,0.401,0.407,0.414,0.39,0.09,0,52,0,0,52,1007.1,1013.6,2,9.4,23.6,247,18,251,5.5,-3.8,185,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02T05:00,-2.2,80,-5.1,-6.5,0,0,0,0,0.4,3.2,5.9,10.9,0.401,0.407,0.414,0.39,0.1,0,56,0,0,56,1007.4,1013.9,2,10.5,24.8,248,18,253,5.4,-3.7,185,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02T06:00,-2,80,-5.1,-6.5,0,0,0,0,0.4,3,5.9,10.9,0.401,0.406,0.414,0.39,0.11,0.01,21,0,0,21,1007.8,1014.3,1,11.4,25.4,246,19.1,252,6,-3.6,170,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02T07:00,-2.1,81,-5,-6.5,0,0,0,0,0.3,2.9,5.9,10.9,0.4,0.406,0.414,0.39,0.1,0.01,30,0,0,30,1007.9,1014.4,1,11.1,25.7,245,19.1,252,6.4,-3.6,155,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02T08:00,-1.5,80,-4.5,-6,0,0,0,0,0.6,2.7,5.9,10.9,0.403,0.408,0.415,0.39,0.11,0.01,34,0,0,32,1009,1015.5,1,12.4,25.2,248,19.8,253,6.7,-3.1,155,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02T09:00,-1.1,80,-4.1,-5.5,0,0,0,0,0.5,2.6,5.9,10.9,0.403,0.408,0.415,0.39,0.11,0.02,1,0,0,1,1009.1,1015.6,0,12.2,23.8,236,19.8,243,6.5,-2.7,150,1,98.46,15,8,15,34.8,18.5,134.4,94.5,16.2,58,83.5,7
2020-01-02T10:00,0.7,72,-3.7,-3.9,0,0,0,0,0.7,2.5,5.9,10.9,0.403,0.408,0.414,0.39,0.18,0.04,0,0,0,0,1009.5,1015.9,0,13.4,22.8,234,24.1,239,6.2,-1.5,185,1,3600,136,40,136,192,56.5,338.8,798.5,135.5,240,565.7,96
2020-01-02T11:00,3,64,-3.1,-1.5,0,0,0,0,1.9,2.5,5.9,10.9,0.402,0.408,0.414,0.39,0.27,0.09,0,0,0,0,1009.6,1016,0,13.2,18.1,223,24.8,227,6.3,0,255,1,3600,277,56,277,325.6,65.8,495.7,871.3,259.8,421.7,741.3,221
2020-01-02T12:00,4.9,59,-2.3,0.3,0,0,0,0,3.3,2.6,5.9,10.9,0.402,0.407,0.414,0.39,0.35,0.14,0,0,0,0,1009.1,1015.4,0,14.6,19.1,220,28.1,223,6.7,1.4,365,1,3600,383,64,383,413.7,69.1,594.3,885.9,344.6,550.2,820.1,319
2020-01-02T13:00,6.5,56,-1.6,1.7,0,0,0,0,4.6,2.8,5.9,10.9,0.401,0.407,0.414,0.39,0.43,0.17,13,0,0,13,1008.1,1014.4,0,16.6,21.7,219,31,222,7.2,2.6,520,1,3600,439,67,439,447,68.2,628,868.7,378.8,616.8,853.2,372
2020-01-02T14:00,8.1,50,-1.8,3.2,0,0,0,0,5.6,3,5.8,10.9,0.4,0.406,0.414,0.39,0.55,0.19,95,0,0,95,1007,1013.3,3,17.3,22.6,216,31.3,217,7.4,3.5,695,1,3600,434,73,434,418.2,70.3,594.5,797.8,347.9,616.9,827.9,361
2020-01-02T15:00,8.8,46,-2.2,4,0,0,0,0,6.1,3.3,5.8,10.9,0.4,0.406,0.414,0.39,0.61,0.16,95,0,0,95,1006.8,1013,3,15.7,21.2,212,31.3,212,7.7,3.7,705,1,3600,310,152,310,279.3,136.9,496,365.8,142.4,550.5,406,158
2020-01-02T16:00,8.5,50,-1.3,4.6,0,0,0,0,6.2,3.6,5.8,10.9,0.399,0.406,0.414,0.39,0.56,0.11,97,0,0,97,1006.4,1012.6,3,10.8,17.7,206,27,209,8.2,3.8,565,1,3600,199,134,199,159.9,107.7,339.2,175,52.2,422.1,217.8,65
2020-01-02T17:00,6.7,59,-0.6,3.5,0,0,0,0,5.8,3.8,5.8,10.9,0.399,0.405,0.414,0.39,0.4,0.05,82,0,0,82,1005.7,1012,3,6.7,17.1,196,16.9,208,8.7,3,285,1,140.71,81,70,81,45.4,39.3,134.9,36.3,6.2,240.5,64.7,11
2020-01-02T18:00,5,64,-1.2,1.2,0,0,0,0,4.8,3.9,5.8,10.9,0.399,0.405,0.414,0.39,0.31,0.04,90,0,0,90,1005.6,1011.9,3,10.8,25.8,206,15.5,213,9,1.9,110,0,0,13,10,13,0,0,0,0,0,58.3,35.7,3
2020-01-02T19:00,5.1,72,0.4,0.8,0,0,0,0,4.3,4,5.8,10.9,0.399,0.405,0.414,0.39,0.25,0.02,25,1,0,26,1006,1012.3,1,14.9,30.7,217,24.5,220,10.1,2.5,145,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02T20:00,4.3,77,0.6,0.7,0,0,0,0,5.4,3.9,5.8,10.8,0.398,0.404,0.413,0.39,0.2,0.01,95,1,0,30,1005.8,1012.1,1,11.2,26.5,213,24.5,217,11.4,2.2,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02T21:00,4.3,79,0.9,0.7,0,0,0,0,4.7,4,5.8,10.8,0.398,0.404,0.413,0.39,0.18,0.01,98,0,0,98,1005.9,1012.2,3,10.7,24.9,220,19.1,225,12.1,2.3,175,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02T22:00,3.8,82,0.9,0.4,0,0,0,0,4.1,4.1,5.8,10.8,0.398,0.404,0.413,0.39,0.15,0,100,2,8,100,1005.9,1012.2,3,9.7,24.3,225,17.3,232,13.4,2.1,200,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02T23:00,3.6,82,0.9,0.4,0,0,0,0,3.7,4.1,5.8,10.8,0.397,0.403,0.413,0.39,0.14,0,100,1,0,100,1005.5,1011.8,3,8.7,23.2,225,15.1,234,15.3,2,165,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03T00:00,2.7,86,0.5,-0.6,0,0,0,0,3.2,4.1,5.8,10.8,0.397,0.403,0.413,0.39,0.11,0,52,66,8,71,1004.9,1011.3,2,8.4,21.8,223,13.7,231,18.6,1.4,155,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03T01:00,2.1,86,0,-1.8,0,0,0,0,2.7,4,5.8,10.8,0.397,0.403,0.413,0.39,0.1,0,95,97,6,98,1004,1010.4,3,11.7,18.8,236,14.4,241,20.9,0.8,155,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03T02:00,5.1,75,1,1.8,0,0,0,0,3,4,5.8,10.8,0.397,0.403,0.413,0.391,0.22,0.01,99,99,1,100,1004.3,1010.6,3,9,24,241,13.7,244,22.7,2.8,165,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03T03:00,6.3,69,1,2.5,0,0,0,0,3.4,4,5.8,10.8,0.397,0.403,0.413,0.391,0.3,0.02,100,99,1,100,1004,1010.3,3,12.4,26.8,234,19.4,239,24.3,3.4,175,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03T04:00,6.2,69,0.9,2.5,0,0,0,0,3.7,4,5.8,10.8,0.397,0.403,0.413,0.391,0.29,0.02,100,100,0,100,1003.8,1010.1,3,11.4,25.3,235,19.4,242,26.1,3.3,190,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03T05:00,6.1,71,1.2,2.6,0,0,0,0,4,4,5.8,10.8,0.397,0.402,0.413,0.391,0.27,0.02,100,100,2,100,1003.6,1009.9,3,10.3,22.6,241,17.6,245,27.8,3.4,210,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03T06:00,5.6,77,2,2.6,0.3,0.3,0,0,4.1,4.1,5.8,10.8,0.399,0.402,0.412,0.391,0.21,0.01,100,100,1,100,1004.1,1010.4,51,8.2,19.2,229,16.2,242,29.1,3.5,140,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03T07:00,4.8,92,3.5,2.1,0.3,0.3,0,0,4.1,4.1,5.8,10.8,0.401,0.402,0.412,0.391,0.07,0,100,100,2,100,1004.2,1010.5,51,7.7,19.5,229,14.4,240,29.2,3.9,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03T08:00,4.3,96,3.7,1.7,0.7,0.7,0,0,5.1,4.2,5.8,10.8,0.406,0.402,0.412,0.391,0.03,0,100,100,11,100,1003.8,1010.1,53,7.4,12.8,203,11.5,230,30.3,3.8,105,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03T09:00,5.1,95,4.4,2.5,0.7,0.7,0,0,4.9,4.3,5.8,10.8,0.414,0.403,0.412,0.391,0.04,0.01,100,100,100,100,1004.5,1010.8,53,8.9,17.9,201,14.8,210,30.4,4.6,100,1,0,4,4,4,9.3,9.3,134.4,0,0,57.9,0,0
2020-01-03T10:00,5.6,96,5,3.2,0.4,0.4,0,0,5,4.4,5.8,10.8,0.416,0.404,0.412,0.391,0.04,0.02,94,100,100,100,1004.5,1010.8,51,8.1,14.3,225,14,227,30.3,5.1,130,1,0,28,28,28,39.5,39.5,339.3,0,0,240.2,0,0
2020-01-03T11:00,6.1,95,5.4,3.9,0.2,0.2,0,0,5.2,4.5,5.8,10.8,0.415,0.404,0.412,0.391,0.04,0.03,100,100,100,100,1004.6,1010.9,51,7.4,12.5,231,13.7,237,30,5.5,135,1,0,47,47,47,55.3,55.3,496.7,0,0,422.4,0,0
2020-01-03T12:00,6.9,90,5.4,4.7,0.1,0.1,0,0,5.7,4.6,5.8,10.8,0.413,0.405,0.412,0.391,0.1,0.05,94,99,25,99,1003.5,1009.8,51,7.4,9.7,231,14.8,228,29,5.9,170,1,0,103,103,103,111.3,111.3,595.9,0,0,551.5,0,0
2020-01-03T13:00,8,86,5.8,5.7,0,0,0,0,6.6,4.7,5.8,10.8,0.411,0.406,0.412,0.391,0.15,0.11,75,100,97,100,1002.6,1008.8,3,8.7,10.5,232,19.4,232,28.4,6.6,175,1,3600,269,169,269,274,172.1,630.1,232.9,101.9,618.6,228.7,100
2020-01-03T14:00,8.2,86,6.1,6.1,0,0,0,0,6.9,4.9,5.8,10.8,0.41,0.406,0.412,0.391,0.15,0.07,89,100,100,100,1002.2,1008.4,3,7.6,9.3,251,19.1,254,27.2,6.8,205,1,0,146,137,146,140.8,132.1,597.1,19.8,8.7,619.2,20.6,9
2020-01-03T15:00,9,84,6.5,6.8,0,0,0,0,7.4,5.1,5.8,10.8,0.408,0.406,0.412,0.391,0.18,0.08,97,98,100,100,1002.4,1008.6,3,8.6,10.6,248,16.9,252,27.6,7.4,205,1,347.57,184,156,184,165.9,140.7,499,64.6,25.3,553.3,71.6,28
2020-01-03T16:00,9.2,84,6.6,6.9,0,0,0,0,7.5,5.3,5.8,10.8,0.407,0.406,0.412,0.391,0.19,0.06,80,96,99,100,1002.4,1008.6,3,9.8,12.9,242,17.3,247,27.5,7.5,220,1,0,117,110,117,94.2,88.6,342.6,18.8,5.6,425.3,23.3,7
2020-01-03T17:00,8.7,88,6.8,6.9,0,0,0,0,7.4,5.4,5.9,10.8,0.406,0.406,0.412,0.391,0.14,0.03,14,97,66,98,1002.8,1009,3,6.9,13.6,242,17.6,253,27.8,7.5,170,1,0,51,49,51,28.9,27.8,138.4,6.6,1.1,244,11.6,2
2020-01-03T18:00,7.7,93,6.7,5.8,0,0,0,0,7,5.6,5.9,10.7,0.406,0.406,0.412,0.391,0.07,0.01,100,95,1,100,1003,1009.2,3,7.3,16.3,237,10.8,252,28.7,7,80,0,0,8,8,8,0,0,0,0,0,60.1,0,0
2020-01-03T19:00,7,95,6.3,5.2,0.1,0.1,0,0,6.6,5.7,5.9,10.7,0.405,0.406,0.411,0.391,0.05,0,100,98,2,100,1002.8,1009.1,51,6.1,15.6,242,12.2,255,28.6,6.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03T20:00,6.6,97,6.2,4.5,0.1,0.1,0,0,7.2,5.5,5.9,10.7,0.404,0.406,0.411,0.391,0.03,0,100,100,26,100,1003.6,1009.9,51,7.9,16.4,227,12.6,241,29,6.2,95,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03T21:00,7,98,6.6,5,0.3,0.3,0,0,6.8,5.7,5.9,10.7,0.407,0.406,0.411,0.391,0.02,0,100,100,100,100,1004,1010.3,51,7.6,16.7,239,16.6,245,29.5,6.7,110,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03T22:00,6.9,98,6.6,4.9,0.4,0.4,0,0,6.6,5.7,5.9,10.7,0.412,0.406,0.411,0.391,0.02,0,100,100,100,100,1004.3,1010.6,51,7.8,17.2,257,12.2,259,29.9,6.6,120,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03T23:00,6.9,98,6.6,5.2,0.4,0.4,0,0,6.5,5.8,5.9,10.7,0.415,0.406,0.411,0.391,0.02,0,100,100,100,100,1004.5,1010.8,51,6.2,15.8,263,12.2,269,29.4,6.6,95,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04T00:00,6.7,98,6.4,5.1,0.5,0.5,0,0,6.3,5.8,5.9,10.7,0.418,0.407,0.411,0.391,0.02,0,100,100,99,100,1003.8,1010.1,53,4.7,8,247,9.4,275,29.5,6.4,45,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04T01:00,6.8,97,6.4,5.4,0.3,0.3,0,0,6.1,5.9,5.9,10.7,0.418,0.408,0.411,0.391,0.03,0,100,100,0,100,1002.8,1009.1,51,3.3,5.6,311,5.4,310,29.7,6.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04T02:00,6.6,99,6.4,5.6,0.3,0.3,0,0,6,5.9,5.9,10.7,0.419,0.409,0.411,0.391,0.01,0,100,100,15,100,1002.4,1008.7,51,0.4,3.9,90,3.6,338,30.1,6.4,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04T03:00,6,100,6,4.6,0.5,0.5,0,0,5.9,5.9,6,10.7,0.422,0.41,0.411,0.391,0,0,100,100,100,100,1001.5,1007.8,53,2.8,4.7,130,3.6,94,30.4,5.9,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04T04:00,5.9,100,5.9,4.4,0.5,0.5,0,0,5.9,5.9,6,10.7,0.423,0.412,0.411,0.391,0,0,100,100,100,100,1001.8,1008.1,53,3.7,3.4,191,4.7,148,30,5.8,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04T05:00,6.2,99,6.1,4.4,0.6,0.6,0,0,5.9,5.9,6,10.7,0.425,0.413,0.411,0.392,0.01,0,100,100,100,100,1001.5,1007.8,53,5.8,11.5,184,10.1,176,28.6,6.1,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04T06:00,6.3,100,6.2,4.6,0.5,0.5,0,0,6,5.9,6,10.7,0.425,0.415,0.411,0.392,0,0,100,100,100,100,1001.2,1007.5,53,4.7,11.1,212,8.6,205,27.1,6.2,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04T07:00,6.2,100,6.2,4.8,0.2,0.2,0,0,6,5.9,6,10.7,0.423,0.417,0.411,0.392,0,0,100,70,100,100,1000.2,1006.5,51,2.9,5.7,83,6.8,145,27.6,6.1,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04T08:00,5.8,100,5.7,3.8,0,0,0,0,6.9,5.9,6,10.7,0.424,0.42,0.411,0.392,0,0,100,100,100,100,999.1,1005.4,3,6.6,16.3,99,10.8,112,27.5,5.6,110,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04T09:00,6.9,99,6.7,4.6,0.2,0.2,0,0,6.7,6,6,10.7,0.423,0.421,0.411,0.392,0.01,0.01,100,100,100,100,999.1,1005.3,51,10.1,19.7,125,16.2,128,27.7,6.7,130,1,0,2,2,2,4.6,4.6,134.5,0,0,58,0,0
2020-01-04T10:00,7.7,98,7.3,5.9,0.1,0.1,0,0,6.8,6,6,10.7,0.422,0.421,0.412,0.392,0.02,0.02,100,98,100,100,999.3,1005.5,51,7.1,13.2,131,16.2,137,28.4,7.4,135,1,0,28,28,28,39.6,39.6,339.8,0,0,240.6,0,0
2020-01-04T11:00,8,98,7.8,6.5,0.4,0.4,0,0,7,6.1,6,10.7,0.424,0.421,0.412,0.392,0.02,0.02,100,99,100,100,998.7,1004.9,51,6.6,12.1,112,11.2,127,28,7.8,100,1,0,30,30,30,35.3,35.3,497.8,0,0,423.3,0,0
2020-01-04T12:00,8.5,98,8.3,7.2,0.2,0.2,0,0,7.3,6.2,6,10.7,0.423,0.421,0.412,0.392,0.02,0.03,100,100,100,100,997.5,1003.7,51,5.9,9.8,142,11.2,152,26.6,8.3,85,1,0,48,48,48,51.9,51.9,597.6,0,0,552.9,0,0
2020-01-04T13:00,8.8,98,8.5,7.5,0.1,0.1,0,0,7.7,6.3,6.1,10.7,0.422,0.421,0.412,0.392,0.02,0.04,99,84,100,100,995.7,1001.9,51,6.5,10.8,251,11.9,244,23.2,8.6,95,1,0,68,68,68,69.3,69.3,632.4,0,0,620.6,0,0
2020-01-04T14:00,9.1,96,8.5,7.4,0,0,0,0,8,6.4,6.1,10.7,0.42,0.421,0.412,0.392,0.05,0.04,80,93,100,100,994.9,1001.1,3,8.6,13.4,268,16.2,265,19.3,8.6,155,1,0,78,78,78,75.3,75.3,599.8,0,0,621.8,0,0
2020-01-04T15:00,9.4,95,8.7,7.8,0,0,0,0,8.1,6.5,6.1,10.7,0.418,0.42,0.412,0.392,0.05,0.04,83,80,97,99,994.1,1000.2,3,9.1,12.6,279,16.2,273,18.1,8.9,255,1,0,61,61,61,55.1,55.1,502.2,0,0,556.3,0,0
2020-01-04T16:00,9.9,95,9.1,8.1,0,0,0,0,8.3,6.6,6.1,10.7,0.417,0.42,0.412,0.392,0.06,0.04,87,65,100,100,994,1000.1,3,11.2,17.7,264,18.4,264,18.4,9.3,320,1,0,67,65,67,54.1,52.5,346.1,5.3,1.6,428.7,6.6,2
2020-01-04T17:00,9.8,96,9.2,8.1,0,0,0,0,8.3,6.7,6.1,10.6,0.416,0.419,0.412,0.392,0.05,0.02,89,86,48,98,994.4,1000.5,3,10.3,20.4,282,18,279,19.1,9.3,435,1,0,38,34,38,21.8,19.5,142.1,13.1,2.3,247.6,22.9,4
